timenow,id,subcondition,blockname,trial,carspeed,babylocation,responsename,eventname,mobility,clothes
2097.279,185,n,6.BabyScene,10,73,Blanket,Baby Location: (258.4,B Pressed,crawler,white
2099.626,185,n,6.BabyScene,10,73,Blanket,11,Score (Space Pressed),crawler,white
2104.468,185,n,6.BabyScene,10,73,Blanket,NA,Car Ends,crawler,white
2112.918,185,n,6.BabyScene,10,73,Blanket,4,Estimated Speed,crawler,white
2114.892,185,n,6.BabyScene,11,103,Blanket,NA,Car Starts,crawler,white
2115.112,185,n,6.BabyScene,11,103,Blanket,Baby Location: (255.3,B Pressed,crawler,white
2115.638,185,n,6.BabyScene,11,103,Blanket,12,Score (Space Pressed),crawler,white
2117.71,185,n,6.BabyScene,11,103,Blanket,NA,Car Ends,crawler,white
2126.122,185,n,6.BabyScene,11,103,Blanket,4,Estimated Speed,crawler,white
2128.414,185,n,6.BabyScene,12,73,Blanket,NA,Car Starts,crawler,white
2128.633,185,n,6.BabyScene,12,73,Blanket,Baby Location: (256.3,B Pressed,crawler,white
2129.877,185,n,6.BabyScene,12,73,Blanket,13,Score (Space Pressed),crawler,white
2134.047,185,n,6.BabyScene,12,73,Blanket,NA,Car Ends,crawler,white
2141.391,185,n,6.BabyScene,12,73,Blanket,4,Estimated Speed,crawler,white
2143.477,185,n,6.BabyScene,13,88,Blanket,NA,Car Starts,crawler,white
2144.575,185,n,6.BabyScene,13,88,Blanket,14,Score (Space Pressed),crawler,white
2147.221,185,n,6.BabyScene,13,88,Blanket,NA,Car Ends,crawler,white
2148.763,185,n,6.BabyScene,13,88,Blanket,4,Estimated Speed,crawler,white
2160.374,185,n,6.BabyScene,14,88,Blanket,Baby Location: (258.2,B Pressed,crawler,white
2163.401,185,n,6.BabyScene,14,88,Blanket,NA,Car Starts,crawler,white
2165.596,185,n,6.BabyScene,14,88,Blanket,NA,Car Ends,crawler,white
2171.539,185,n,6.BabyScene,14,88,Blanket,14,Score (Space Pressed),crawler,white
2174.41,185,n,6.BabyScene,14,88,Blanket,5,Estimated Speed,crawler,white
2175.137,185,n,6.BabyScene,14,88,Blanket,NA,Baby Crossed Blanket,crawler,white
2184.73,185,n,6.BabyScene,15,88,Grass,Baby Location: (257.9,B Pressed,crawler,white
2186.45,185,n,6.BabyScene,15,88,Grass,NA,Car Starts,crawler,white
2187.716,185,n,6.BabyScene,15,88,Blanket,15,Score (Space Pressed),crawler,white
2201.688,185,n,5.Narrative2,Tutorial Instructions 2,,Blanket,,Start New Block,walker,naked
2206.268,185,n,5.Narrative2,Tutorial Instructions 2,73,Grass,NA,Baby Crossed Blanket,walker,naked
2209.565,185,n,6.BabyScene,1,0,Blanket,Baby Location: (256.0,B Pressed,walker,naked
2217.726,185,n,6.BabyScene,1,0,Blanket,Baby Location: (256.0,B Pressed,walker,naked
2219.477,185,n,6.BabyScene,1,73,Blanket,NA,Car Starts,walker,naked
2221.05,185,n,6.BabyScene,1,73,Blanket,16,Score (Space Pressed),walker,naked
2224.009,185,n,6.BabyScene,1,73,Blanket,NA,Car Ends,walker,naked
2234.778,185,n,6.BabyScene,1,73,Blanket,4,Estimated Speed,walker,naked
2238.144,185,n,6.BabyScene,2,73,Blanket,Baby Location: (256.1,B Pressed,walker,naked
2239.709,185,n,6.BabyScene,2,103,Blanket,NA,Car Starts,walker,naked
2240.752,185,n,6.BabyScene,2,103,Blanket,17,Score (Space Pressed),walker,naked
2245.855,185,n,6.BabyScene,2,103,Blanket,NA,Car Ends,walker,naked
2257.817,185,n,6.BabyScene,2,103,Blanket,3,Estimated Speed,walker,naked
2259.687,185,n,6.BabyScene,3,103,Blanket,NA,Car Starts,walker,naked
2260.567,185,n,6.BabyScene,3,103,Blanket,18,Score (Space Pressed),walker,naked
2262.995,185,n,6.BabyScene,3,103,Blanket,NA,Car Ends,walker,naked
2264.436,185,n,6.BabyScene,3,103,Blanket,4,Estimated Speed,walker,naked
2277.835,185,n,6.BabyScene,4,103,Blanket,Baby Location: (254.6,B Pressed,walker,naked
2279.887,185,n,6.BabyScene,4,59,Blanket,NA,Car Starts,walker,naked
2282.461,185,n,6.BabyScene,4,59,Blanket,19,Score (Space Pressed),walker,naked
2282.578,185,n,6.BabyScene,4,59,Blanket,19,Score (Space Pressed),walker,naked
2289.845,185,n,6.BabyScene,4,59,Blanket,NA,Car Ends,walker,naked
2294.935,185,n,6.BabyScene,4,59,Blanket,3,Estimated Speed,walker,naked
2297.03,185,n,6.BabyScene,5,73,Blanket,NA,Car Starts,walker,naked
2298.427,185,n,6.BabyScene,5,73,Blanket,20,Score (Space Pressed),walker,naked
2300.534,185,n,6.BabyScene,5,73,Blanket,NA,Car Ends,walker,naked
2314.611,185,n,6.BabyScene,5,73,Blanket,4,Estimated Speed,walker,naked
2315.909,185,n,6.BabyScene,6,44,Blanket,NA,Car Starts,walker,naked
2317.306,185,n,6.BabyScene,6,44,Blanket,Baby Location: (256.2,B Pressed,walker,naked
2317.904,185,n,6.BabyScene,6,44,Blanket,21,Score (Space Pressed),walker,naked
2320.299,185,n,6.BabyScene,6,44,Blanket,21,Score (Space Pressed),walker,naked
2322.698,185,n,6.BabyScene,6,44,Blanket,NA,Car Ends,walker,naked
2329.784,185,n,6.BabyScene,6,44,Blanket,4,Estimated Speed,walker,naked
2332.183,185,n,6.BabyScene,7,44,Blanket,NA,Car Starts,walker,naked
2335.474,185,n,6.BabyScene,7,44,Blanket,22,Score (Space Pressed),walker,naked
2340.873,185,n,6.BabyScene,7,44,Blanket,NA,Car Ends,walker,naked
2345.965,185,n,6.BabyScene,7,44,Blanket,3,Estimated Speed,walker,naked
2348.061,185,n,6.BabyScene,8,59,Blanket,NA,Car Starts,walker,naked
2350.254,185,n,6.BabyScene,8,59,Blanket,23,Score (Space Pressed),walker,naked
2352.654,185,n,6.BabyScene,8,59,Blanket,NA,Car Ends,walker,naked
2365.73,185,n,6.BabyScene,8,59,Blanket,4,Estimated Speed,walker,naked
2367.328,185,n,6.BabyScene,9,88,Blanket,NA,Car Starts,walker,naked
2368.624,185,n,6.BabyScene,9,88,Blanket,24,Score (Space Pressed),walker,naked
2373.322,185,n,6.BabyScene,9,88,Blanket,NA,Car Ends,walker,naked
2386.401,185,n,6.BabyScene,9,88,Blanket,4,Estimated Speed,walker,naked
2387.998,185,n,6.BabyScene,10,88,Blanket,NA,Car Starts,walker,naked
2389.294,185,n,6.BabyScene,10,88,Blanket,25,Score (Space Pressed),walker,naked
2419.497,185,n,6.BabyScene,,,Blanket,,Start New Block,precrawler,
2421.139,185,n,6.BabyScene,1,88,Blanket,NA,Car Starts,precrawler,
2422.452,185,n,6.BabyScene,1,88,Blanket,26,Score (Space Pressed),precrawler,
2424.534,185,n,6.BabyScene,1,88,Blanket,NA,Car Ends,precrawler,
2439.209,185,n,6.BabyScene,1,88,Blanket,4,Estimated Speed,precrawler,
2441.409,185,n,6.BabyScene,2,59,Blanket,NA,Car Starts,precrawler,
2443.707,185,n,6.BabyScene,2,59,Blanket,27,Score (Space Pressed),precrawler,
2446.22,185,n,6.BabyScene,2,59,Blanket,NA,Car Ends,precrawler,
2457.559,185,n,6.BabyScene,2,59,Blanket,4,Estimated Speed,precrawler,
2460.151,185,n,6.BabyScene,3,44,Blanket,NA,Car Starts,precrawler,
2463.26,185,n,6.BabyScene,3,44,Blanket,28,Score (Space Pressed),precrawler,
2470.942,185,n,6.BabyScene,3,44,Blanket,NA,Car Ends,precrawler,
2482.974,185,n,6.BabyScene,3,44,Blanket,3,Estimated Speed,precrawler,
2485.036,185,n,6.BabyScene,4,59,Blanket,NA,Car Starts,precrawler,
2487.196,185,n,6.BabyScene,4,59,Blanket,29,Score (Space Pressed),precrawler,
2494.476,185,n,6.BabyScene,4,59,Blanket,NA,Car Ends,precrawler,
2505.599,185,n,6.BabyScene,4,59,Blanket,4,Estimated Speed,precrawler,
2508.153,185,n,6.BabyScene,5,44,Blanket,NA,Car Starts,precrawler,
2511.268,185,n,6.BabyScene,5,44,Blanket,30,Score (Space Pressed),precrawler,
2515.153,185,n,6.BabyScene,5,44,Blanket,NA,Car Ends,precrawler,
2523.278,185,n,6.BabyScene,5,44,Blanket,3,Estimated Speed,precrawler,
2525.063,185,n,6.BabyScene,6,103,Blanket,NA,Car Starts,precrawler,
2525.746,185,n,6.BabyScene,6,103,Blanket,31,Score (Space Pressed),precrawler,
2529.562,185,n,6.BabyScene,6,103,Blanket,NA,Car Ends,precrawler,
2539.632,185,n,6.BabyScene,6,103,Blanket,7,Estimated Speed,precrawler,
2541.302,185,n,6.BabyScene,7,88,Blanket,NA,Car Starts,precrawler,
2542.507,185,n,6.BabyScene,7,88,Blanket,32,Score (Space Pressed),precrawler,
2545.479,185,n,6.BabyScene,7,88,Blanket,NA,Car Ends,precrawler,
2550.55,185,n,6.BabyScene,7,88,Blanket,6,Estimated Speed,precrawler,
2552.054,185,n,6.BabyScene,8,103,Blanket,NA,Car Starts,precrawler,
2553.005,185,n,6.BabyScene,8,103,Blanket,33,Score (Space Pressed),precrawler,
2557.176,185,n,6.BabyScene,8,103,Blanket,NA,Car Ends,precrawler,
2571.271,185,n,6.BabyScene,8,103,Blanket,6,Estimated Speed,precrawler,
2573.252,185,n,6.BabyScene,9,73,Blanket,NA,Car Starts,precrawler,
2574.734,185,n,6.BabyScene,9,73,Blanket,34,Score (Space Pressed),precrawler,
2576.817,185,n,6.BabyScene,9,73,Blanket,NA,Car Ends,precrawler,
2583.012,185,n,6.BabyScene,9,73,Blanket,4,Estimated Speed,precrawler,
2586.46,185,n,6.BabyScene,10,73,Blanket,NA,Car Starts,precrawler,
2589.819,185,n,6.BabyScene,10,73,Blanket,NA,Car Ends,precrawler,
2602.912,185,n,6.BabyScene,10,73,Blanket,4,Estimated Speed,precrawler,
2604.778,185,n,6.BabyScene,11,73,Blanket,NA,Car Starts,precrawler,
2606.349,185,n,6.BabyScene,11,73,Blanket,35,Score (Space Pressed),precrawler,
1700.811,186,n,3.Narrative1,Tutorial Instructions 1,,NA,,Start New Block,NA,NA
1711.837,186,n,3.Narrative1,Tutorial Instructions 1,44,NA,Space Pressed,Space Pressed,NA,NA
1735.428,186,n,4.NeutralScene,,,NA,,Start New Block,NA,NA
1737.149,186,n,4.NeutralScene,1,103,NA,NA,Car Starts,NA,NA
1738.801,186,n,4.NeutralScene,1,103,NA,1,Score (Space Pressed),NA,NA
1758.366,186,n,4.NeutralScene,1,103,NA,NA,Car Ends,NA,NA
1767.84,186,n,4.NeutralScene,1,103,NA,5,Estimated Speed,NA,NA
1769.787,186,n,4.NeutralScene,2,73,NA,NA,Car Starts,NA,NA
1772.523,186,n,4.NeutralScene,2,73,NA,2,Score (Space Pressed),NA,NA
1781.032,186,n,4.NeutralScene,2,73,NA,NA,Car Ends,NA,NA
1796.718,186,n,4.NeutralScene,2,73,NA,3,Estimated Speed,NA,NA
1799.255,186,n,4.NeutralScene,3,44,NA,NA,Car Starts,NA,NA
1804.75,186,n,4.NeutralScene,3,44,NA,3,Score (Space Pressed),NA,NA
1809.967,186,n,4.NeutralScene,3,44,NA,NA,Car Ends,NA,NA
1829.618,186,n,4.NeutralScene,3,44,NA,2,Estimated Speed,NA,NA
1831.574,186,n,4.NeutralScene,4,73,NA,NA,Car Starts,NA,NA
1834.467,186,n,4.NeutralScene,4,73,NA,4,Score (Space Pressed),NA,NA
1837.636,186,n,4.NeutralScene,4,73,NA,NA,Car Ends,NA,NA
1854.139,186,n,4.NeutralScene,4,73,NA,4,Estimated Speed,NA,NA
1856.728,186,n,4.NeutralScene,5,44,NA,NA,Car Starts,NA,NA
1861.755,186,n,4.NeutralScene,5,44,NA,5,Score (Space Pressed),NA,NA
1908.478,186,n,5.Narrative2,Tutorial Instructions 2,,Blanket,,Start New Block,precrawler,green
1920.961,186,n,5.Narrative2,Tutorial Instructions 2,44,Blanket,Baby Location: (256.0,B Pressed,precrawler,green
1939.067,186,n,6.BabyScene,,,Blanket,,Start New Block,precrawler,green
1940.931,186,n,6.BabyScene,1,59,Blanket,NA,Car Starts,precrawler,green
1944.255,186,n,6.BabyScene,1,59,Blanket,6,Score (Space Pressed),precrawler,green
1949.042,186,n,6.BabyScene,1,59,Blanket,NA,Car Ends,precrawler,green
1967.324,186,n,6.BabyScene,1,59,Blanket,4,Estimated Speed,precrawler,green
1970.249,186,n,6.BabyScene,2,44,Blanket,NA,Car Starts,precrawler,green
1975.164,186,n,6.BabyScene,2,44,Blanket,7,Score (Space Pressed),precrawler,green
1982.084,186,n,6.BabyScene,2,44,Blanket,NA,Car Ends,precrawler,green
1984.275,186,n,6.BabyScene,2,44,Blanket,3,Estimated Speed,precrawler,green
1989.758,186,n,6.BabyScene,3,44,Blanket,Baby Location: (256.0,B Pressed,precrawler,green
1992.273,186,n,6.BabyScene,3,103,Blanket,NA,Car Starts,precrawler,green
2002.819,186,n,6.BabyScene,3,103,Blanket,NA,Car Ends,precrawler,green
2017.062,186,n,6.BabyScene,3,103,Blanket,6,Estimated Speed,precrawler,green
2018.833,186,n,6.BabyScene,4,103,Blanket,NA,Car Starts,precrawler,green
2020.469,186,n,6.BabyScene,4,103,Blanket,8,Score (Space Pressed),precrawler,green
2024.701,186,n,6.BabyScene,4,103,Blanket,NA,Car Ends,precrawler,green
2034.373,186,n,6.BabyScene,4,103,Blanket,5,Estimated Speed,precrawler,green
2036.149,186,n,6.BabyScene,5,103,Blanket,NA,Car Starts,precrawler,green
2037.748,186,n,6.BabyScene,5,103,Blanket,9,Score (Space Pressed),precrawler,green
2047.446,186,n,6.BabyScene,5,103,Blanket,NA,Car Ends,precrawler,green
2049.509,186,n,6.BabyScene,5,103,Blanket,5,Estimated Speed,precrawler,green
2063.335,186,n,6.BabyScene,6,103,Blanket,Baby Location: (256.2,B Pressed,precrawler,green
2065.51,186,n,6.BabyScene,6,59,Blanket,NA,Car Starts,precrawler,green
2068.833,186,n,6.BabyScene,6,59,Blanket,10,Score (Space Pressed),precrawler,green
2076.377,186,n,6.BabyScene,6,59,Blanket,NA,Car Ends,precrawler,green
2093.987,186,n,6.BabyScene,6,59,Blanket,3,Estimated Speed,precrawler,green
2095.604,186,n,6.BabyScene,7,88,Blanket,NA,Car Starts,precrawler,green
2097.591,186,n,6.BabyScene,7,88,Blanket,11,Score (Space Pressed),precrawler,green
2102.672,186,n,6.BabyScene,7,88,Blanket,NA,Car Ends,precrawler,green
2104.658,186,n,6.BabyScene,7,88,Blanket,5,Estimated Speed,precrawler,green
2115.443,186,n,6.BabyScene,8,88,Blanket,Baby Location: (256.2,B Pressed,precrawler,green
2117.122,186,n,6.BabyScene,8,73,Blanket,NA,Car Starts,precrawler,green
2119.741,186,n,6.BabyScene,8,73,Blanket,12,Score (Space Pressed),precrawler,green
2127.466,186,n,6.BabyScene,8,73,Blanket,NA,Car Ends,precrawler,green
2142.601,186,n,6.BabyScene,8,73,Blanket,4,Estimated Speed,precrawler,green
2145.149,186,n,6.BabyScene,9,44,Blanket,NA,Car Starts,precrawler,green
2149.85,186,n,6.BabyScene,9,44,Blanket,13,Score (Space Pressed),precrawler,green
2155.6,186,n,6.BabyScene,9,44,Blanket,NA,Car Ends,precrawler,green
2164.644,186,n,6.BabyScene,9,44,Blanket,2,Estimated Speed,precrawler,green
2166.719,186,n,6.BabyScene,10,88,Blanket,NA,Car Starts,precrawler,green
2168.298,186,n,6.BabyScene,10,88,Blanket,14,Score (Space Pressed),precrawler,green
2170.982,186,n,6.BabyScene,10,88,Blanket,NA,Car Ends,precrawler,green
2179.948,186,n,6.BabyScene,10,88,Blanket,4,Estimated Speed,precrawler,green
2181.773,186,n,6.BabyScene,11,73,Blanket,NA,Car Starts,precrawler,green
2184.636,186,n,6.BabyScene,11,73,Blanket,15,Score (Space Pressed),precrawler,green
2201.409,186,n,5.Narrative2,Tutorial Instructions 2,,Blanket,,Start New Block,walker,white
2203.615,186,n,5.Narrative2,Tutorial Instructions 2,44,Grass,NA,Baby Crossed Blanket,walker,white
2206.61,186,n,6.BabyScene,,,Blanket,,Start New Block,walker,white
2212.99,186,n,6.BabyScene,1,0,Blanket,Baby Location: (256.0,B Pressed,walker,white
2215.314,186,n,6.BabyScene,1,103,Blanket,NA,Car Starts,walker,white
2226.094,186,n,6.BabyScene,1,103,Blanket,NA,Car Ends,walker,white
2242.618,186,n,6.BabyScene,1,103,Blanket,7,Estimated Speed,walker,white
2244.375,186,n,6.BabyScene,2,88,Blanket,NA,Car Starts,walker,white
2245.85,186,n,6.BabyScene,2,88,Blanket,16,Score (Space Pressed),walker,white
2249.927,186,n,6.BabyScene,2,88,Blanket,NA,Car Ends,walker,white
2252.585,186,n,6.BabyScene,2,88,Grass,NA,Baby Crossed Blanket,walker,white
2253.799,186,n,6.BabyScene,2,88,Grass,NA,Baby Crossed Blanket,walker,white
2264.123,186,n,6.BabyScene,2,88,Grass,6,Estimated Speed,walker,white
2265.749,186,n,6.BabyScene,3,103,Grass,NA,Car Starts,walker,white
2267.504,186,n,6.BabyScene,3,103,Grass,17,Score (Space Pressed),walker,white
2268.044,186,n,6.BabyScene,3,103,Grass,NA,Car Ends,walker,white
2273.528,186,n,6.BabyScene,3,103,Grass,Baby Location: (257.2,B Pressed,walker,white
2282.667,186,n,6.BabyScene,3,103,Blanket,6,Estimated Speed,walker,white
2285.706,186,n,6.BabyScene,4,88,Blanket,NA,Car Starts,walker,white
2290.239,186,n,6.BabyScene,4,88,Blanket,NA,Car Ends,walker,white
2296.815,186,n,6.BabyScene,4,88,Blanket,6,Estimated Speed,walker,white
2298.912,186,n,6.BabyScene,5,73,Blanket,NA,Car Starts,walker,white
2301.034,186,n,6.BabyScene,5,73,Blanket,18,Score (Space Pressed),walker,white
2305.231,186,n,6.BabyScene,5,73,Blanket,NA,Car Ends,walker,white
2307.03,186,n,6.BabyScene,5,73,Blanket,4,Estimated Speed,walker,white
2309.615,186,n,6.BabyScene,5,73,Grass,NA,Baby Crossed Blanket,walker,white
2316.169,186,n,6.BabyScene,5,73,Grass,NA,Baby Crossed Blanket,walker,white
2317.946,186,n,6.BabyScene,6,73,Grass,Baby Location: (254.7,B Pressed,walker,white
2318.929,186,n,6.BabyScene,6,103,Grass,NA,Car Starts,walker,white
2320.669,186,n,6.BabyScene,6,103,Grass,Baby Location: (254.8,B Pressed,walker,white
2321.214,186,n,6.BabyScene,6,103,Grass,NA,Car Ends,walker,white
2326.296,186,n,6.BabyScene,6,103,Grass,Baby Location: (254.8,B Pressed,walker,white
2331.412,186,n,6.BabyScene,6,103,Blanket,6,Estimated Speed,walker,white
2333.35,186,n,6.BabyScene,7,88,Blanket,NA,Car Starts,walker,white
2334.503,186,n,6.BabyScene,7,88,Blanket,19,Score (Space Pressed),walker,white
2339.827,186,n,6.BabyScene,7,88,Blanket,NA,Car Ends,walker,white
2346.698,186,n,6.BabyScene,7,88,Blanket,7,Estimated Speed,walker,white
2348.896,186,n,6.BabyScene,8,59,Blanket,NA,Car Starts,walker,white
2352.526,186,n,6.BabyScene,8,59,Blanket,20,Score (Space Pressed),walker,white
2355.61,186,n,6.BabyScene,8,59,Blanket,NA,Car Ends,walker,white
2356.171,186,n,6.BabyScene,8,59,Blanket,2,Estimated Speed,walker,white
2358.681,186,n,6.BabyScene,8,59,Grass,NA,Baby Crossed Blanket,walker,white
2366.93,186,n,6.BabyScene,8,59,Grass,NA,Baby Crossed Blanket,walker,white
2369.222,186,n,6.BabyScene,9,59,Grass,NA,Car Starts,walker,white
2372.405,186,n,6.BabyScene,9,59,Grass,21,Score (Space Pressed),walker,white
2376.355,186,n,6.BabyScene,9,59,Grass,NA,Car Ends,walker,white
2379.681,186,n,6.BabyScene,9,59,Grass,5,Estimated Speed,walker,white
2389.652,186,n,6.BabyScene,10,59,Grass,Baby Location: (257.7,B Pressed,walker,white
2393.086,186,n,6.BabyScene,10,73,Blanket,NA,Car Starts,walker,white
2402.758,186,n,6.BabyScene,10,73,Blanket,NA,Car Ends,walker,white
2416.778,186,n,6.BabyScene,10,73,Blanket,6,Estimated Speed,walker,white
2418.165,186,n,6.BabyScene,11,103,Blanket,NA,Car Starts,walker,white
2418.912,186,n,6.BabyScene,11,103,Blanket,NA,Baby Crossed Blanket,walker,white
2419.037,186,n,6.BabyScene,11,103,Blanket,NA,Baby Crossed Blanket,walker,white
2419.827,186,n,6.BabyScene,11,103,Blanket,22,Score (Space Pressed),walker,white
2423.222,186,n,6.BabyScene,11,103,Blanket,NA,Car Ends,walker,white
2429.415,186,n,6.BabyScene,11,103,Grass,6,Estimated Speed,walker,white
2431.747,186,n,6.BabyScene,12,73,Grass,NA,Car Starts,walker,white
2433.007,186,n,6.BabyScene,12,73,Blanket,23,Score (Space Pressed),walker,white
2438.388,186,n,6.BabyScene,12,73,Blanket,NA,Car Ends,walker,white
2444.402,186,n,6.BabyScene,12,73,Blanket,6,Estimated Speed,walker,white
2447.133,186,n,6.BabyScene,13,44,Blanket,NA,Car Starts,walker,white
2451.44,186,n,6.BabyScene,13,44,Blanket,24,Score (Space Pressed),walker,white
2451.743,186,n,6.BabyScene,13,44,Blanket,NA,Car Ends,walker,white
2453.713,186,n,6.BabyScene,13,44,Grass,NA,Baby Crossed Blanket,walker,white
2456.864,186,n,6.BabyScene,13,44,Grass,NA,Baby Crossed Blanket,walker,white
2462.387,186,n,6.BabyScene,13,44,Grass,2,Estimated Speed,walker,white
2464.561,186,n,6.BabyScene,14,44,Grass,NA,Car Starts,walker,white
2464.682,186,n,6.BabyScene,14,44,Grass,NA,Car Starts,walker,white
2465.65,186,n,6.BabyScene,14,44,Road,NA,Baby Crossed Road,walker,white
2467.705,186,n,6.BabyScene,14,44,Road,Baby Location: (259.4,B Pressed,walker,white
2469.052,186,n,6.BabyScene,14,44,Road,Baby Location: (259.4,B Pressed,walker,white
2482.882,186,n,5.Narrative2,Tutorial Instructions 2,,Blanket,,Start New Block,crawler,naked
2495.228,186,n,6.BabyScene,,,Blanket,,Start New Block,crawler,naked
2497.474,186,n,6.BabyScene,,0,Grass,NA,Baby Crossed Blanket,crawler,naked
2497.721,186,n,6.BabyScene,,0,Grass,NA,Baby Crossed Blanket,crawler,naked
2499.675,186,n,6.BabyScene,1,59,Grass,NA,Car Starts,crawler,naked
2502.297,186,n,6.BabyScene,1,59,Grass,26,Score (Space Pressed),crawler,naked
2503.931,186,n,6.BabyScene,1,59,Grass,NA,Car Ends,crawler,naked
2509.072,186,n,6.BabyScene,1,59,Grass,4,Estimated Speed,crawler,naked
2511.361,186,n,6.BabyScene,1,59,Road,NA,Baby Crossed Road,crawler,naked
2515.368,186,n,6.BabyScene,1,59,Road,NA,Baby Crossed Road,crawler,naked
2517.585,186,n,6.BabyScene,2,59,Road,Baby Location: (256.6,B Pressed,crawler,naked
2520.235,186,n,6.BabyScene,2,103,Road,NA,Car Starts,crawler,naked
2524.471,186,n,6.BabyScene,2,103,Road,NA,Car Ends,crawler,naked
2533.697,186,n,6.BabyScene,2,103,Blanket,6,Estimated Speed,crawler,naked
2535.366,186,n,6.BabyScene,3,103,Blanket,NA,Car Starts,crawler,naked
2536.678,186,n,6.BabyScene,3,103,Blanket,27,Score (Space Pressed),crawler,naked
2541.22,186,n,6.BabyScene,3,103,Blanket,NA,Car Ends,crawler,naked
2547.312,186,n,6.BabyScene,3,103,Blanket,6,Estimated Speed,crawler,naked
2547.433,186,n,6.BabyScene,3,103,Blanket,6,Estimated Speed,crawler,naked
2549.019,186,n,6.BabyScene,4,88,Grass,NA,Baby Crossed Blanket,crawler,naked
2550.845,186,n,6.BabyScene,4,88,Grass,28,Score (Space Pressed),crawler,naked
2551.452,186,n,6.BabyScene,4,88,Grass,NA,Car Ends,crawler,naked
2554.134,186,n,6.BabyScene,4,88,Grass,NA,Baby Crossed Blanket,crawler,naked
2562.267,186,n,6.BabyScene,4,88,Grass,4,Estimated Speed,crawler,naked
2564.405,186,n,6.BabyScene,5,88,Grass,Baby Location: (250.8,B Pressed,crawler,naked
2566.458,186,n,6.BabyScene,5,88,Grass,NA,Car Starts,crawler,naked
2567.643,186,n,6.BabyScene,5,88,Grass,29,Score (Space Pressed),crawler,naked
2570.41,186,n,6.BabyScene,5,88,Grass,NA,Car Ends,crawler,naked
2579.642,186,n,6.BabyScene,5,88,Blanket,6,Estimated Speed,crawler,naked
2582.322,186,n,6.BabyScene,6,44,Blanket,NA,Car Starts,crawler,naked
2585.756,186,n,6.BabyScene,6,44,Blanket,30,Score (Space Pressed),crawler,naked
2589.943,186,n,6.BabyScene,6,44,Blanket,NA,Car Ends,crawler,naked
2589.943,186,n,6.BabyScene,6,44,Blanket,NA,Car Ends,crawler,naked
2592.417,186,n,6.BabyScene,6,44,Grass,NA,Baby Crossed Blanket,crawler,naked
2601.222,186,n,6.BabyScene,6,44,Grass,NA,Baby Crossed Blanket,crawler,naked
2603.066,186,n,6.BabyScene,7,44,Grass,NA,Car Starts,crawler,naked
2603.641,186,n,6.BabyScene,7,44,Grass,NA,Baby Crossed Road,crawler,naked
2605.712,186,n,6.BabyScene,7,44,Road,31,Score (Space Pressed),crawler,naked
2607.782,186,n,6.BabyScene,7,44,Road,NA,Baby Crossed Road,crawler,naked
2610.089,186,n,6.BabyScene,7,44,Road,NA,Car Ends,crawler,naked
2612.051,186,n,6.BabyScene,7,44,Grass,NA,Baby Crossed Road,crawler,naked
