timenow,id,subcondition,blockname,trial,carspeed,babylocation,responsename,eventname
3487.229,235,p,6.BabyScene,2,103,Blanket,NA,Car Starts
3489.011,235,p,6.BabyScene,2,103,Blanket,Baby Location: (253.12,B Pressed
3489.677,235,p,6.BabyScene,2,103,Blanket,27,Score (Space Pressed)
3493.043,235,p,6.BabyScene,2,103,Blanket,NA,Car Ends
3505.26,235,p,6.BabyScene,2,103,Blanket,7,Estimated Speed
3506.556,235,p,6.BabyScene,3,88,Blanket,NA,Car Starts
3506.556,235,p,6.BabyScene,3,88,Blanket,NA,Car Starts
3506.914,235,p,6.BabyScene,3,88,Blanket,NA,Baby Crossed Blanket
3508.488,235,p,6.BabyScene,3,88,Blanket,28,Score (Space Pressed)
3510.954,235,p,6.BabyScene,3,88,Blanket,NA,Car Ends
3523.983,235,p,6.BabyScene,3,88,Blanket,6,Estimated Speed
3524.217,235,p,6.BabyScene,4,88,Blanket,Baby Location: (257.08,B Pressed
2575.676,236,p,3.Narrative1,Tutorial Instructions 1,,NA,,Start New Block
2582.423,236,p,3.Narrative1,Tutorial Instructions 1,73,NA,Space Pressed,Space Pressed
2589.737,236,p,3.Narrative1,Tutorial Instructions 1,88,NA,4,Estimated Speed
2614.245,236,p,4.NeutralScene,,,NA,,Start New Block
2615.711,236,p,4.NeutralScene,1,88,NA,NA,Car Starts
2618.131,236,p,4.NeutralScene,1,88,NA,1,Score (Space Pressed)
2627.781,236,p,4.NeutralScene,1,88,NA,NA,Car Ends
2638.921,236,p,4.NeutralScene,1,88,NA,3,Estimated Speed
2640.637,236,p,4.NeutralScene,2,44,NA,NA,Car Starts
2646.019,236,p,4.NeutralScene,2,44,NA,2,Score (Space Pressed)
2654.015,236,p,4.NeutralScene,2,44,NA,NA,Car Ends
2661.866,236,p,4.NeutralScene,2,44,NA,2,Estimated Speed
2663.031,236,p,4.NeutralScene,3,103,NA,NA,Car Starts
2665.095,236,p,4.NeutralScene,3,103,NA,3,Score (Space Pressed)
2674.512,236,p,4.NeutralScene,3,103,NA,NA,Car Ends
2683.872,236,p,4.NeutralScene,3,103,NA,5,Estimated Speed
2685.172,236,p,4.NeutralScene,4,103,NA,NA,Car Starts
2687.154,236,p,4.NeutralScene,4,103,NA,4,Score (Space Pressed)
2689.803,236,p,4.NeutralScene,4,103,NA,NA,Car Ends
2707.314,236,p,4.NeutralScene,4,103,NA,4,Estimated Speed
2708.647,236,p,4.NeutralScene,5,88,NA,NA,Car Starts
2711.146,236,p,4.NeutralScene,5,88,NA,5,Score (Space Pressed)
2725.808,236,p,5.DogNarrative,Dog Tutorial Instructions,,Road,,Start New Block
2736.138,236,p,5.DogNarrative,Dog Tutorial Instructions,73,Grass,NA,Baby Crossed Blanket
2736.588,236,p,5.DogNarrative,Dog Tutorial Instructions,88,Grass,NA,Baby Crossed Road
2743.319,236,p,5.DogNarrative,Dog Tutorial Instructions,88,Road,NA,Baby Crossed Road
2750.099,236,p,5.DogNarrative,Dog Tutorial Instructions,88,Blanket,Baby Location: (259.94,B Pressed
2750.149,236,p,5.DogNarrative,Dog Tutorial Instructions,88,Blanket,Baby Location: (259.94,B Pressed
2752.232,236,p,5.DogNarrative,Dog Tutorial Instructions,59,Grass,NA,Baby Crossed Road
2752.282,236,p,5.DogNarrative,Dog Tutorial Instructions,59,Grass,NA,Baby Crossed Blanket
2766.61,236,p,6.DogScene,,,Grass,,Start New Block
2767.561,236,p,6.DogScene,,0,Grass,NA,Baby Crossed Blanket
2770.993,236,p,6.DogScene,,0,Grass,NA,Baby Crossed Blanket
2771.942,236,p,6.DogScene,,0,Road,NA,Baby Crossed Road
2773.225,236,p,6.DogScene,,0,Blanket,NA,Baby Crossed Blanket
2774.427,236,p,6.DogScene,1,88,Blanket,NA,Car Starts
2774.784,236,p,6.DogScene,1,88,Blanket,Baby Location: (252.18,B Pressed
2791.592,236,p,6.DogScene,1,88,Road,6,Score (Space Pressed)
2793.303,236,p,6.DogScene,1,88,Road,5,Estimated Speed
2794.452,236,p,6.DogScene,1,88,Grass,NA,Baby Crossed Blanket
2803.353,236,p,6.DogScene,1,88,Blanket,NA,Baby Crossed Blanket
2807.848,236,p,6.DogScene,1,88,Road,NA,Baby Crossed Blanket
2808.846,236,p,6.DogScene,2,59,Road,NA,Car Starts
2809.497,236,p,6.DogScene,2,59,Road,NA,Baby Crossed Road
2810.262,236,p,6.DogScene,2,59,Road,Baby Location: (255.83,B Pressed
2815.394,236,p,6.DogScene,2,59,Blanket,7,Score (Space Pressed)
2815.827,236,p,6.DogScene,2,59,Blanket,4,Estimated Speed
2816.127,236,p,6.DogScene,2,59,Blanket,NA,Baby Crossed Blanket
2821.542,236,p,6.DogScene,2,59,Blanket,NA,Baby Crossed Blanket
2829.823,236,p,6.DogScene,3,103,Road,NA,Car Starts
2830.739,236,p,6.DogScene,3,103,Grass,NA,Baby Crossed Blanket
2837.37,236,p,6.DogScene,3,103,Road,NA,Baby Crossed Blanket
2843.809,236,p,6.DogScene,3,103,Blanket,5,Estimated Speed
2844.852,236,p,6.DogScene,3,103,Blanket,NA,Baby Crossed Blanket
2849.466,236,p,6.DogScene,3,103,Blanket,NA,Baby Crossed Blanket
2851.399,236,p,6.DogScene,4,59,Blanket,NA,Car Starts
2855.547,236,p,6.DogScene,4,59,Blanket,8,Score (Space Pressed)
2856.18,236,p,6.DogScene,4,59,Road,NA,Baby Crossed Blanket
2858.264,236,p,6.DogScene,4,59,Road,NA,Baby Crossed Blanket
2862.446,236,p,6.DogScene,4,59,Road,3,Estimated Speed
2863.446,236,p,6.DogScene,4,59,Road,NA,Baby Crossed Road
2864.478,236,p,6.DogScene,4,59,Road,NA,Baby Crossed Road
2869.913,236,p,6.DogScene,5,59,Road,Baby Location: (258.07,B Pressed
2872.292,236,p,6.DogScene,5,44,Road,NA,Car Starts
2874.077,236,p,6.DogScene,5,44,Grass,NA,Baby Crossed Road
2874.374,236,p,6.DogScene,5,44,Blanket,NA,Baby Crossed Blanket
2884.172,236,p,6.DogScene,5,44,Blanket,NA,Baby Crossed Blanket
2887.206,236,p,6.DogScene,5,44,Blanket,5,Estimated Speed
2888.27,236,p,6.DogScene,5,44,Grass,NA,Baby Crossed Blanket
2891.369,236,p,6.DogScene,5,44,Grass,NA,Baby Crossed Blanket
2892.502,236,p,6.DogScene,6,88,Grass,NA,Car Starts
2894.368,236,p,6.DogScene,6,88,Grass,9,Score (Space Pressed)
2895.417,236,p,6.DogScene,6,88,Road,NA,Baby Crossed Road
2897.319,236,p,6.DogScene,6,88,Road,NA,Baby Crossed Road
2898.783,236,p,6.DogScene,6,88,Grass,NA,Baby Crossed Road
2908.914,236,p,6.DogScene,6,88,Blanket,6,Estimated Speed
2910.112,236,p,6.DogScene,7,103,Blanket,NA,Car Starts
2910.112,236,p,6.DogScene,7,103,Blanket,NA,Car Starts
2916.027,236,p,6.DogScene,7,103,Blanket,Baby Location: (253.02,B Pressed
2916.11,236,p,6.DogScene,7,103,Blanket,NA,Baby Crossed Blanket
2916.393,236,p,6.DogScene,7,103,Blanket,NA,Baby Crossed Blanket
2929.323,236,p,6.DogScene,7,103,Road,6,Estimated Speed
2930.189,236,p,6.DogScene,7,103,Grass,NA,Baby Crossed Blanket
2930.622,236,p,6.DogScene,7,103,Grass,NA,Baby Crossed Blanket
2932.704,236,p,6.DogScene,8,44,Grass,NA,Car Starts
2935.904,236,p,6.DogScene,8,44,Grass,11,Score (Space Pressed)
2936.721,236,p,6.DogScene,8,44,Road,NA,Baby Crossed Road
2938.688,236,p,6.DogScene,8,44,Blanket,NA,Baby Crossed Road
2941.418,236,p,6.DogScene,8,44,Blanket,4,Estimated Speed
2942.285,236,p,6.DogScene,8,44,Blanket,NA,Baby Crossed Blanket
2943.685,236,p,6.DogScene,8,44,Blanket,NA,Baby Crossed Blanket
2949.965,236,p,6.DogScene,8,44,Road,NA,Baby Crossed Blanket
2950.848,236,p,6.DogScene,8,44,Road,NA,Baby Crossed Road
2951.232,236,p,6.DogScene,8,44,Road,NA,Baby Crossed Road
2952.665,236,p,6.DogScene,9,73,Road,NA,Car Starts
2954.68,236,p,6.DogScene,9,73,Grass,12,Score (Space Pressed)
2955.43,236,p,6.DogScene,9,73,Grass,NA,Baby Crossed Road
2958.297,236,p,6.DogScene,9,73,Grass,NA,Baby Crossed Road
2960.695,236,p,6.DogScene,9,73,Grass,4,Estimated Speed
2961.736,236,p,6.DogScene,9,73,Blanket,NA,Baby Crossed Blanket
2964.161,236,p,6.DogScene,9,73,Blanket,NA,Baby Crossed Blanket
2969.842,236,p,6.DogScene,9,73,Road,NA,Baby Crossed Blanket
2970.842,236,p,6.DogScene,9,73,Road,NA,Baby Crossed Road
2973.225,236,p,6.DogScene,9,73,Road,NA,Baby Crossed Road
2973.708,236,p,6.DogScene,10,44,Road,NA,Car Starts
2973.824,236,p,6.DogScene,10,44,Road,NA,Car Starts
2975.246,236,p,6.DogScene,10,44,Blanket,NA,Baby Crossed Road
2977.806,236,p,6.DogScene,10,44,Road,13,Score (Space Pressed)
2978.672,236,p,6.DogScene,10,44,Road,NA,Baby Crossed Road
2981.492,236,p,6.DogScene,10,44,Road,NA,Baby Crossed Road
2986.553,236,p,6.DogScene,10,44,Blanket,4,Estimated Speed
2987.419,236,p,6.DogScene,10,44,Blanket,NA,Baby Crossed Road
2994.783,236,p,6.DogScene,10,44,Grass,NA,Baby Crossed Road
2995.717,236,p,6.DogScene,10,44,Blanket,NA,Baby Crossed Blanket
2996.8,236,p,6.DogScene,10,44,Blanket,NA,Baby Crossed Blanket
2998.2,236,p,6.DogScene,11,73,Blanket,NA,Car Starts
2999.882,236,p,6.DogScene,11,73,Blanket,14,Score (Space Pressed)
3000.498,236,p,6.DogScene,11,73,Grass,NA,Baby Crossed Blanket
3005.814,236,p,6.DogScene,11,73,Grass,NA,Baby Crossed Blanket
3005.914,236,p,6.DogScene,11,73,Grass,6,Estimated Speed
3012.911,236,p,6.DogScene,11,73,Blanket,NA,Baby Crossed Road
3014.044,236,p,6.DogScene,11,73,Blanket,NA,Baby Crossed Blanket
3017.563,236,p,6.DogScene,11,73,Road,NA,Baby Crossed Blanket
3018.842,236,p,6.DogScene,12,103,Road,NA,Car Starts
3020.275,236,p,6.DogScene,12,103,Road,15,Score (Space Pressed)
3021.142,236,p,6.DogScene,12,103,Road,NA,Baby Crossed Road
3031.588,236,p,5.BabyNarrative,Baby Tutorial Instructions,,Blanket,,Start New Block
3033.357,236,p,5.BabyNarrative,Baby Tutorial Instructions,88,Blanket,NA,Baby Crossed Blanket
3034.164,236,p,5.BabyNarrative,Baby Tutorial Instructions,88,Blanket,NA,Baby Crossed Blanket
3040.02,236,p,5.BabyNarrative,Baby Tutorial Instructions,88,Grass,NA,Baby Crossed Blanket
3040.935,236,p,5.BabyNarrative,Baby Tutorial Instructions,88,Road,NA,Baby Crossed Road
3048.317,236,p,5.BabyNarrative,Baby Tutorial Instructions,88,Grass,NA,Baby Crossed Road
3049.365,236,p,5.BabyNarrative,Baby Tutorial Instructions,103,Road,NA,Baby Crossed Road
3051.915,236,p,5.BabyNarrative,Baby Tutorial Instructions,103,Road,NA,Baby Crossed Road
3074.307,236,p,6.BabyScene,,,Blanket,,Start New Block
3075.957,236,p,6.BabyScene,1,44,Blanket,NA,Car Starts
3076.208,236,p,6.BabyScene,1,44,Blanket,16,Score (Space Pressed)
3080.738,236,p,6.BabyScene,1,44,Grass,NA,Baby Crossed Blanket
3084.754,236,p,6.BabyScene,1,44,Grass,NA,Car Ends
3085.22,236,p,6.BabyScene,1,44,Grass,2,Estimated Speed
3086.737,236,p,6.BabyScene,1,44,Road,NA,Baby Crossed Road
3094.333,236,p,6.BabyScene,2,44,Road,Baby Location: (256.71,B Pressed
3096.716,236,p,6.BabyScene,2,59,Blanket,NA,Car Starts
3098.968,236,p,6.BabyScene,2,59,Blanket,17,Score (Space Pressed)
3101.964,236,p,6.BabyScene,2,59,Blanket,NA,Car Ends
3108.229,236,p,6.BabyScene,2,59,Blanket,3,Estimated Speed
3114.227,236,p,6.BabyScene,2,59,Grass,NA,Baby Crossed Blanket
3117.708,236,p,6.BabyScene,3,59,Grass,Baby Location: (254.50,B Pressed
3119.558,236,p,6.BabyScene,3,73,Grass,NA,Car Starts
3121.025,236,p,6.BabyScene,3,73,Grass,18,Score (Space Pressed)
3124.44,236,p,6.BabyScene,3,73,Blanket,NA,Car Ends
3133.104,236,p,6.BabyScene,3,73,Blanket,3,Estimated Speed
3134.636,236,p,6.BabyScene,4,88,Blanket,NA,Car Starts
3135.337,236,p,6.BabyScene,4,88,Blanket,19,Score (Space Pressed)
3136.353,236,p,6.BabyScene,4,88,Grass,NA,Baby Crossed Blanket
3136.985,236,p,6.BabyScene,4,88,Grass,NA,Car Ends
3137.769,236,p,6.BabyScene,4,88,Grass,NA,Baby Crossed Blanket
3141.517,236,p,6.BabyScene,4,88,Grass,Baby Location: (255.25,B Pressed
3153.663,236,p,6.BabyScene,4,88,Blanket,5,Estimated Speed
3155.096,236,p,6.BabyScene,5,73,Blanket,NA,Car Starts
3156.746,236,p,6.BabyScene,5,73,Blanket,20,Score (Space Pressed)
3157.116,236,p,6.BabyScene,5,73,Blanket,NA,Baby Crossed Blanket
3158.995,236,p,6.BabyScene,5,73,Grass,NA,Car Ends
3161.544,236,p,6.BabyScene,5,73,Grass,4,Estimated Speed
3165.426,236,p,6.BabyScene,6,73,Grass,Baby Location: (252.32,B Pressed
3167.042,236,p,6.BabyScene,6,103,Grass,NA,Car Starts
3167.792,236,p,6.BabyScene,6,103,Grass,21,Score (Space Pressed)
3170.458,236,p,6.BabyScene,6,103,Blanket,NA,Car Ends
3182.505,236,p,6.BabyScene,6,103,Blanket,6,Estimated Speed
3184.736,236,p,6.BabyScene,6,103,Grass,NA,Baby Crossed Blanket
3185.071,236,p,6.BabyScene,7,59,Grass,NA,Car Starts
3186.952,236,p,6.BabyScene,7,59,Grass,NA,Baby Crossed Blanket
3189.218,236,p,6.BabyScene,7,59,Grass,22,Score (Space Pressed)
3193.417,236,p,6.BabyScene,7,59,Grass,NA,Car Ends
3197.049,236,p,6.BabyScene,7,59,Grass,2,Estimated Speed
3198.015,236,p,6.BabyScene,7,59,Blanket,NA,Baby Crossed Blanket
3203.88,236,p,6.BabyScene,7,59,Grass,NA,Baby Crossed Blanket
3205.047,236,p,6.BabyScene,8,88,Grass,NA,Car Starts
3207.251,236,p,6.BabyScene,8,88,Grass,23,Score (Space Pressed)
3209.595,236,p,6.BabyScene,8,88,Grass,NA,Car Ends
3216.646,236,p,6.BabyScene,8,88,Grass,4,Estimated Speed
3217.792,236,p,6.BabyScene,9,103,Grass,NA,Car Starts
3219.541,236,p,6.BabyScene,9,103,Grass,24,Score (Space Pressed)
3222.64,236,p,6.BabyScene,9,103,Grass,NA,Car Ends
3230.326,236,p,6.BabyScene,9,103,Grass,5,Estimated Speed
3232.137,236,p,6.BabyScene,10,44,Grass,NA,Car Starts
3237.335,236,p,6.BabyScene,10,44,Grass,25,Score (Space Pressed)
3247.415,236,p,5.RobotNarrative,Robot Tutorial Instructions,,Blanket,,Start New Block
3256.662,236,p,5.RobotNarrative,Robot Tutorial Instructions,44,Grass,NA,Baby Crossed Blanket
3258.436,236,p,5.RobotNarrative,Robot Tutorial Instructions,88,Road,NA,Baby Crossed Road
3265.876,236,p,5.RobotNarrative,Robot Tutorial Instructions,88,Grass,NA,Baby Crossed Road
3270.225,236,p,5.RobotNarrative,Robot Tutorial Instructions,59,Grass,NA,Baby Crossed Blanket
3275.59,236,p,5.RobotNarrative,Robot Tutorial Instructions,59,Grass,NA,Baby Crossed Blanket
3302.719,236,p,6.RobotScene,,,Blanket,,Start New Block
3304.1,236,p,6.RobotScene,1,59,Blanket,NA,Car Starts
3313.65,236,p,6.RobotScene,1,59,Blanket,26,Score (Space Pressed)
3327.455,236,p,6.RobotScene,1,59,Blanket,3,Estimated Speed
3328.987,236,p,6.RobotScene,2,88,Blanket,NA,Car Starts
3333.453,236,p,6.RobotScene,2,88,Blanket,27,Score (Space Pressed)
3351.236,236,p,6.RobotScene,2,88,Blanket,4,Estimated Speed
3353.446,236,p,6.RobotScene,3,44,Blanket,NA,Car Starts
3362.36,236,p,6.RobotScene,3,44,Blanket,28,Score (Space Pressed)
3368.7,236,p,6.RobotScene,3,44,Blanket,1,Estimated Speed
3370.324,236,p,6.RobotScene,4,73,Blanket,NA,Car Starts
3378.005,236,p,6.RobotScene,4,73,Blanket,29,Score (Space Pressed)
3389.117,236,p,6.RobotScene,4,73,Blanket,3,Estimated Speed
3391.3,236,p,6.RobotScene,5,44,Blanket,NA,Car Starts
3401.011,236,p,6.RobotScene,5,44,Blanket,30,Score (Space Pressed)
3418.757,236,p,6.RobotScene,5,44,Blanket,3,Estimated Speed
3420.14,236,p,6.RobotScene,6,103,Blanket,NA,Car Starts
3428.037,236,p,6.RobotScene,6,103,Blanket,31,Score (Space Pressed)
3444.299,236,p,6.RobotScene,6,103,Blanket,5,Estimated Speed
3445.939,236,p,6.RobotScene,7,73,Blanket,NA,Car Starts
3451.03,236,p,6.RobotScene,7,73,Blanket,32,Score (Space Pressed)
3470.79,236,p,6.RobotScene,7,73,Blanket,4,Estimated Speed
3472.19,236,p,6.RobotScene,8,103,Blanket,NA,Car Starts
3477.255,236,p,6.RobotScene,8,103,Blanket,33,Score (Space Pressed)
3488.35,236,p,6.RobotScene,8,103,Blanket,5,Estimated Speed
3489.983,236,p,6.RobotScene,9,59,Blanket,NA,Car Starts
3498.147,236,p,6.RobotScene,9,59,Blanket,34,Score (Space Pressed)
3516.529,236,p,6.RobotScene,9,59,Blanket,2,Estimated Speed
3517.983,236,p,6.RobotScene,10,88,Blanket,NA,Car Starts
2950.402,239,p,3.Narrative1,Tutorial Instructions 1,,NA,,Start New Block
2959.132,239,p,3.Narrative1,Tutorial Instructions 1,73,NA,Space Pressed,Space Pressed
2970.35,239,p,3.Narrative1,Tutorial Instructions 1,73,NA,Space Pressed,Space Pressed
2974.235,239,p,3.Narrative1,Tutorial Instructions 1,103,NA,4,Estimated Speed
3003.355,239,p,3.Narrative1,Tutorial Instructions 1,103,NA,Space Pressed,Space Pressed
3004.1,239,p,3.Narrative1,Tutorial Instructions 1,44,NA,Space Pressed,Space Pressed
3004.6,239,p,3.Narrative1,Tutorial Instructions 1,44,NA,Space Pressed,Space Pressed
3004.733,239,p,3.Narrative1,Tutorial Instructions 1,44,NA,Space Pressed,Space Pressed
3005.092,239,p,3.Narrative1,Tutorial Instructions 1,44,NA,Space Pressed,Space Pressed
3005.318,239,p,3.Narrative1,Tutorial Instructions 1,44,NA,Space Pressed,Space Pressed
3005.672,239,p,3.Narrative1,Tutorial Instructions 1,44,NA,Space Pressed,Space Pressed
3005.9,239,p,3.Narrative1,Tutorial Instructions 1,44,NA,Space Pressed,Space Pressed
3013.13,239,p,3.Narrative1,Tutorial Instructions 1,44,NA,Space Pressed,Space Pressed
3014.183,239,p,3.Narrative1,Tutorial Instructions 1,73,NA,Space Pressed,Space Pressed
3014.88,239,p,3.Narrative1,Tutorial Instructions 1,73,NA,Space Pressed,Space Pressed
3019.562,239,p,3.Narrative1,Tutorial Instructions 1,73,NA,Space Pressed,Space Pressed
3019.828,239,p,3.Narrative1,Tutorial Instructions 1,73,NA,Space Pressed,Space Pressed
3020.061,239,p,3.Narrative1,Tutorial Instructions 1,73,NA,Space Pressed,Space Pressed
3020.456,239,p,3.Narrative1,Tutorial Instructions 1,73,NA,Space Pressed,Space Pressed
3021.194,239,p,3.Narrative1,Tutorial Instructions 1,73,NA,Space Pressed,Space Pressed
3021.715,239,p,3.Narrative1,Tutorial Instructions 1,73,NA,Space Pressed,Space Pressed
3022.894,239,p,3.Narrative1,Tutorial Instructions 1,73,NA,Space Pressed,Space Pressed
3023.253,239,p,3.Narrative1,Tutorial Instructions 1,59,NA,Space Pressed,Space Pressed
3024.294,239,p,3.Narrative1,Tutorial Instructions 1,59,NA,Space Pressed,Space Pressed
3031.958,239,p,3.Narrative1,Tutorial Instructions 1,59,NA,Space Pressed,Space Pressed
3032.226,239,p,3.Narrative1,Tutorial Instructions 1,59,NA,Space Pressed,Space Pressed
3032.371,239,p,3.Narrative1,Tutorial Instructions 1,59,NA,Space Pressed,Space Pressed
3032.631,239,p,3.Narrative1,Tutorial Instructions 1,59,NA,Space Pressed,Space Pressed
3032.998,239,p,3.Narrative1,Tutorial Instructions 1,59,NA,Space Pressed,Space Pressed
3060.881,239,p,4.NeutralScene,,,NA,,Start New Block
3063.303,239,p,4.NeutralScene,1,59,NA,NA,Car Starts
3066.596,239,p,4.NeutralScene,1,59,NA,1,Score (Space Pressed)
3069.713,239,p,4.NeutralScene,1,59,NA,NA,Car Ends
3088.266,239,p,4.NeutralScene,1,59,NA,4,Estimated Speed
3089.576,239,p,4.NeutralScene,2,103,NA,NA,Car Starts
3089.974,239,p,4.NeutralScene,2,103,NA,2,Score (Space Pressed)
3091.556,239,p,4.NeutralScene,2,103,NA,3,Score (Space Pressed)
3097.052,239,p,4.NeutralScene,2,103,NA,NA,Car Ends
3113.1,239,p,4.NeutralScene,2,103,NA,4,Estimated Speed
3115.101,239,p,4.NeutralScene,3,44,NA,NA,Car Starts
3115.233,239,p,4.NeutralScene,3,44,NA,NA,Car Starts
3120.616,239,p,4.NeutralScene,3,44,NA,4,Score (Space Pressed)
3126.009,239,p,4.NeutralScene,3,44,NA,NA,Car Ends
3137.821,239,p,4.NeutralScene,3,44,NA,4,Estimated Speed
3139.574,239,p,4.NeutralScene,4,73,NA,NA,Car Starts
3139.832,239,p,4.NeutralScene,4,73,NA,4,Score (Space Pressed)
3142.154,239,p,4.NeutralScene,4,73,NA,5,Score (Space Pressed)
3144.736,239,p,4.NeutralScene,4,73,NA,NA,Car Ends
3157.265,239,p,4.NeutralScene,4,73,NA,4,Estimated Speed
3158.761,239,p,4.NeutralScene,5,73,NA,NA,Car Starts
3161.597,239,p,4.NeutralScene,5,73,NA,5,Score (Space Pressed)
3176.146,239,p,5.RobotNarrative,Robot Tutorial Instructions,,Grass,,Start New Block
3183.873,239,p,5.RobotNarrative,Robot Tutorial Instructions,103,Road,NA,Baby Crossed Blanket
3186.259,239,p,5.RobotNarrative,Robot Tutorial Instructions,44,Road,NA,Baby Crossed Road
3193.508,239,p,5.RobotNarrative,Robot Tutorial Instructions,44,Grass,NA,Baby Crossed Road
3198.271,239,p,5.RobotNarrative,Robot Tutorial Instructions,44,Blanket,NA,Baby Crossed Blanket
3211.53,239,p,5.RobotNarrative,Robot Tutorial Instructions,44,Road,NA,Baby Crossed Blanket
3218.048,239,p,5.RobotNarrative,Robot Tutorial Instructions,44,Grass,NA,Baby Crossed Road
3238.004,239,p,6.RobotScene,,,Blanket,,Start New Block
3251.483,239,p,6.RobotScene,1,0,Blanket,Baby Location: (254.23,B Pressed
3253.3,239,p,6.RobotScene,1,73,Blanket,NA,Car Starts
3253.3,239,p,6.RobotScene,1,73,Blanket,NA,Car Starts
3257.952,239,p,6.RobotScene,1,73,Blanket,Baby Location: (255.73,B Pressed
3266.328,239,p,6.RobotScene,1,73,Blanket,4,Estimated Speed
3266.845,239,p,6.RobotScene,2,73,Blanket,Baby Location: (257.17,B Pressed
3268.265,239,p,6.RobotScene,2,103,Blanket,NA,Car Starts
3272.126,239,p,6.RobotScene,2,103,Blanket,7,Score (Space Pressed)
3278.591,239,p,6.RobotScene,2,103,Blanket,4,Estimated Speed
3278.591,239,p,6.RobotScene,2,103,Blanket,4,Estimated Speed
3281.223,239,p,6.RobotScene,3,44,Blanket,NA,Car Starts
3288.19,239,p,6.RobotScene,3,44,Blanket,8,Score (Space Pressed)
3290.47,239,p,6.RobotScene,3,44,Blanket,4,Estimated Speed
3303.283,239,p,6.RobotScene,4,44,Blanket,Baby Location: (255.98,B Pressed
3305.565,239,p,6.RobotScene,4,44,Blanket,Baby Location: (257.72,B Pressed
3307.114,239,p,6.RobotScene,4,88,Blanket,NA,Car Starts
3313.852,239,p,6.RobotScene,4,88,Blanket,9,Score (Space Pressed)
3315.362,239,p,6.RobotScene,4,88,Blanket,4,Estimated Speed
3326.618,239,p,6.RobotScene,5,88,Blanket,Baby Location: (257.59,B Pressed
3327.021,239,p,6.RobotScene,5,59,Blanket,NA,Car Starts
3328.874,239,p,6.RobotScene,5,59,Blanket,Baby Location: (257.14,B Pressed
3335.124,239,p,6.RobotScene,5,59,Blanket,10,Score (Space Pressed)
3342.808,239,p,6.RobotScene,5,59,Blanket,4,Estimated Speed
3345.337,239,p,6.RobotScene,6,59,Blanket,Baby Location: (253.92,B Pressed
3347.435,239,p,6.RobotScene,6,59,Blanket,NA,Car Starts
3353.032,239,p,6.RobotScene,6,59,Blanket,11,Score (Space Pressed)
3359.263,239,p,6.RobotScene,6,59,Blanket,4,Estimated Speed
3361.979,239,p,6.RobotScene,7,59,Blanket,Baby Location: (256.06,B Pressed
3363.961,239,p,6.RobotScene,7,73,Blanket,NA,Car Starts
3371.76,239,p,6.RobotScene,7,73,Blanket,12,Score (Space Pressed)
3375.991,239,p,6.RobotScene,7,73,Blanket,4,Estimated Speed
3379.39,239,p,6.RobotScene,8,73,Blanket,Baby Location: (257.80,B Pressed
3380.923,239,p,6.RobotScene,8,88,Blanket,NA,Car Starts
3385.505,239,p,6.RobotScene,8,88,Blanket,13,Score (Space Pressed)
3393.002,239,p,6.RobotScene,8,88,Blanket,4,Estimated Speed
3398.2,239,p,6.RobotScene,9,88,Blanket,Baby Location: (254.15,B Pressed
3401.632,239,p,6.RobotScene,9,44,Blanket,NA,Car Starts
3409.163,239,p,6.RobotScene,9,44,Blanket,14,Score (Space Pressed)
3411.163,239,p,6.RobotScene,9,44,Grass,4,Estimated Speed
3413.646,239,p,6.RobotScene,10,44,Grass,Baby Location: (253.36,B Pressed
3425.25,239,p,6.RobotScene,10,44,Blanket,NA,Baby Crossed Blanket
3425.619,239,p,6.RobotScene,10,103,Blanket,NA,Car Starts
3426.975,239,p,6.RobotScene,10,103,Blanket,Baby Location: (256.83,B Pressed
3438.654,239,p,5.DogNarrative,Dog Tutorial Instructions,,Grass,,Start New Block
3439.104,239,p,5.DogNarrative,Dog Tutorial Instructions,103,Road,NA,Baby Crossed Road
3448.117,239,p,5.DogNarrative,Dog Tutorial Instructions,103,Grass,NA,Baby Crossed Blanket
